gene_id	gene_biotype
ENSSSCG00000036649	protein_coding
ENSSSCG00000036650	snRNA
ENSSSCG00000036652	protein_coding
ENSSSCG00000036656	protein_coding
ENSSSCG00000036657	snoRNA
ENSSSCG00000036658	protein_coding
ENSSSCG00000036659	protein_coding
ENSSSCG00000036662	protein_coding
ENSSSCG00000036665	protein_coding
ENSSSCG00000036666	snRNA
ENSSSCG00000036667	snoRNA
ENSSSCG00000036669	protein_coding
ENSSSCG00000036670	protein_coding
ENSSSCG00000036673	protein_coding
ENSSSCG00000036674	protein_coding
ENSSSCG00000036676	protein_coding
ENSSSCG00000036677	rRNA
ENSSSCG00000036678	pseudogene
ENSSSCG00000036679	protein_coding
ENSSSCG00000036680	protein_coding
ENSSSCG00000036683	protein_coding
ENSSSCG00000036684	protein_coding
ENSSSCG00000036685	protein_coding
ENSSSCG00000036686	protein_coding
ENSSSCG00000036687	protein_coding
ENSSSCG00000036690	lncRNA
ENSSSCG00000036691	protein_coding
ENSSSCG00000036692	pseudogene
ENSSSCG00000036693	protein_coding
ENSSSCG00000036695	protein_coding
ENSSSCG00000036696	protein_coding
ENSSSCG00000036699	protein_coding
ENSSSCG00000036700	pseudogene
ENSSSCG00000036702	protein_coding
ENSSSCG00000036703	protein_coding
ENSSSCG00000036704	protein_coding
ENSSSCG00000036705	protein_coding
ENSSSCG00000036706	protein_coding
ENSSSCG00000036709	protein_coding
ENSSSCG00000036710	lncRNA
ENSSSCG00000036711	protein_coding
ENSSSCG00000036712	protein_coding
ENSSSCG00000036713	protein_coding
ENSSSCG00000036714	snoRNA
ENSSSCG00000036715	protein_coding
ENSSSCG00000036716	protein_coding
ENSSSCG00000036720	miRNA
ENSSSCG00000036721	protein_coding
ENSSSCG00000036722	protein_coding
ENSSSCG00000036723	protein_coding
ENSSSCG00000036724	protein_coding
ENSSSCG00000036726	protein_coding
ENSSSCG00000036727	protein_coding
ENSSSCG00000036729	snRNA
ENSSSCG00000036730	snRNA
ENSSSCG00000036731	protein_coding
ENSSSCG00000036734	protein_coding
ENSSSCG00000036735	protein_coding
ENSSSCG00000036736	protein_coding
ENSSSCG00000036738	protein_coding
ENSSSCG00000036739	snoRNA
ENSSSCG00000036740	snoRNA
ENSSSCG00000036741	protein_coding
ENSSSCG00000036742	protein_coding
ENSSSCG00000036743	protein_coding
ENSSSCG00000036744	protein_coding
ENSSSCG00000036746	protein_coding
ENSSSCG00000036747	protein_coding
ENSSSCG00000036748	protein_coding
ENSSSCG00000036749	protein_coding
ENSSSCG00000036751	protein_coding
ENSSSCG00000036755	protein_coding
ENSSSCG00000036756	protein_coding
ENSSSCG00000036758	protein_coding
ENSSSCG00000036760	protein_coding
ENSSSCG00000036761	lncRNA
ENSSSCG00000036763	miRNA
ENSSSCG00000036766	protein_coding
ENSSSCG00000036767	protein_coding
ENSSSCG00000036769	snRNA
ENSSSCG00000036770	pseudogene
ENSSSCG00000036772	protein_coding
ENSSSCG00000036775	protein_coding
ENSSSCG00000036776	protein_coding
ENSSSCG00000036777	protein_coding
ENSSSCG00000036779	rRNA
ENSSSCG00000036780	snRNA
ENSSSCG00000036781	protein_coding
ENSSSCG00000036783	protein_coding
ENSSSCG00000036785	protein_coding
ENSSSCG00000036787	protein_coding
ENSSSCG00000036789	protein_coding
ENSSSCG00000036790	protein_coding
ENSSSCG00000036791	protein_coding
ENSSSCG00000036792	protein_coding
ENSSSCG00000036794	protein_coding
ENSSSCG00000036796	protein_coding
ENSSSCG00000036798	protein_coding
ENSSSCG00000036800	protein_coding
ENSSSCG00000036801	protein_coding
ENSSSCG00000036804	protein_coding
ENSSSCG00000036808	protein_coding
ENSSSCG00000036809	snRNA
ENSSSCG00000036810	protein_coding
ENSSSCG00000036812	protein_coding
ENSSSCG00000036813	protein_coding
ENSSSCG00000036814	protein_coding
ENSSSCG00000036815	lncRNA
ENSSSCG00000036817	protein_coding
ENSSSCG00000036820	pseudogene
ENSSSCG00000036822	protein_coding
ENSSSCG00000036824	protein_coding
ENSSSCG00000036825	protein_coding
ENSSSCG00000036827	protein_coding
ENSSSCG00000036828	protein_coding
ENSSSCG00000036829	lncRNA
ENSSSCG00000036831	protein_coding
ENSSSCG00000036832	protein_coding
ENSSSCG00000036833	protein_coding
ENSSSCG00000036835	protein_coding
ENSSSCG00000036837	protein_coding
ENSSSCG00000036838	protein_coding
ENSSSCG00000036844	protein_coding
ENSSSCG00000036846	lncRNA
ENSSSCG00000036847	snRNA
ENSSSCG00000036849	protein_coding
ENSSSCG00000036851	protein_coding
ENSSSCG00000036852	protein_coding
ENSSSCG00000036853	protein_coding
ENSSSCG00000036855	protein_coding
ENSSSCG00000036856	protein_coding
ENSSSCG00000036861	protein_coding
ENSSSCG00000036863	protein_coding
ENSSSCG00000036865	protein_coding
ENSSSCG00000036867	protein_coding
ENSSSCG00000036868	protein_coding
ENSSSCG00000036870	protein_coding
ENSSSCG00000036871	protein_coding
ENSSSCG00000036874	protein_coding
ENSSSCG00000036876	protein_coding
ENSSSCG00000036877	protein_coding
ENSSSCG00000036878	protein_coding
ENSSSCG00000036880	lncRNA
ENSSSCG00000036881	protein_coding
ENSSSCG00000036883	protein_coding
ENSSSCG00000036884	lncRNA
ENSSSCG00000036885	protein_coding
ENSSSCG00000036886	protein_coding
ENSSSCG00000036887	protein_coding
ENSSSCG00000036890	snRNA
ENSSSCG00000036892	protein_coding
ENSSSCG00000036893	protein_coding
ENSSSCG00000036894	lncRNA
ENSSSCG00000036896	snRNA
ENSSSCG00000036898	protein_coding
ENSSSCG00000036899	processed_pseudogene
ENSSSCG00000036901	protein_coding
ENSSSCG00000036907	protein_coding
ENSSSCG00000036908	protein_coding
ENSSSCG00000036909	protein_coding
ENSSSCG00000036910	protein_coding
ENSSSCG00000036914	protein_coding
ENSSSCG00000036915	protein_coding
ENSSSCG00000036916	lncRNA
ENSSSCG00000036918	protein_coding
ENSSSCG00000036920	protein_coding
ENSSSCG00000036921	snRNA
ENSSSCG00000036924	protein_coding
ENSSSCG00000036925	protein_coding
ENSSSCG00000036926	protein_coding
ENSSSCG00000036928	protein_coding
ENSSSCG00000036929	pseudogene
ENSSSCG00000036932	protein_coding
ENSSSCG00000036933	protein_coding
ENSSSCG00000036934	protein_coding
ENSSSCG00000036936	snoRNA
ENSSSCG00000036938	protein_coding
ENSSSCG00000036939	snRNA
ENSSSCG00000036940	protein_coding
ENSSSCG00000036941	protein_coding
ENSSSCG00000036942	protein_coding
ENSSSCG00000036943	lncRNA
ENSSSCG00000036944	protein_coding
ENSSSCG00000036947	protein_coding
ENSSSCG00000036948	protein_coding
ENSSSCG00000036949	snoRNA
ENSSSCG00000036952	protein_coding
ENSSSCG00000036953	protein_coding
ENSSSCG00000036954	protein_coding
ENSSSCG00000036956	protein_coding
ENSSSCG00000036958	protein_coding
ENSSSCG00000036960	protein_coding
ENSSSCG00000036961	protein_coding
ENSSSCG00000036962	lncRNA
ENSSSCG00000036963	protein_coding
ENSSSCG00000036964	protein_coding
ENSSSCG00000036965	protein_coding
ENSSSCG00000036967	protein_coding
ENSSSCG00000036968	pseudogene
ENSSSCG00000036970	protein_coding
ENSSSCG00000036971	pseudogene
ENSSSCG00000036973	protein_coding
ENSSSCG00000036974	protein_coding
ENSSSCG00000036975	protein_coding
ENSSSCG00000036978	protein_coding
ENSSSCG00000036980	protein_coding
ENSSSCG00000036981	protein_coding
ENSSSCG00000036983	protein_coding
ENSSSCG00000036984	protein_coding
ENSSSCG00000036987	protein_coding
ENSSSCG00000036988	protein_coding
ENSSSCG00000036990	protein_coding
ENSSSCG00000036991	miRNA
ENSSSCG00000036992	snoRNA
ENSSSCG00000036996	protein_coding
ENSSSCG00000036997	protein_coding
ENSSSCG00000037000	protein_coding
ENSSSCG00000037001	protein_coding
ENSSSCG00000037002	protein_coding
ENSSSCG00000037003	protein_coding
ENSSSCG00000037004	pseudogene
ENSSSCG00000037008	snRNA
ENSSSCG00000037012	protein_coding
ENSSSCG00000037013	protein_coding
ENSSSCG00000037015	protein_coding
ENSSSCG00000037016	protein_coding
ENSSSCG00000037018	protein_coding
ENSSSCG00000037019	protein_coding
ENSSSCG00000037023	protein_coding
ENSSSCG00000037024	protein_coding
ENSSSCG00000037025	protein_coding
ENSSSCG00000037026	snRNA
ENSSSCG00000037027	snRNA
ENSSSCG00000037028	protein_coding
ENSSSCG00000037029	protein_coding
ENSSSCG00000037030	protein_coding
ENSSSCG00000037032	protein_coding
ENSSSCG00000037035	protein_coding
ENSSSCG00000037038	protein_coding
ENSSSCG00000037039	protein_coding
ENSSSCG00000037040	protein_coding
ENSSSCG00000037043	protein_coding
ENSSSCG00000037044	protein_coding
ENSSSCG00000037045	pseudogene
ENSSSCG00000037046	protein_coding
ENSSSCG00000037048	protein_coding
ENSSSCG00000037051	snRNA
ENSSSCG00000037053	protein_coding
ENSSSCG00000037056	protein_coding
ENSSSCG00000037061	protein_coding
ENSSSCG00000037063	protein_coding
ENSSSCG00000037065	protein_coding
ENSSSCG00000037066	protein_coding
ENSSSCG00000037067	lncRNA
ENSSSCG00000037070	protein_coding
ENSSSCG00000037071	protein_coding
ENSSSCG00000037072	protein_coding
ENSSSCG00000037074	lncRNA
ENSSSCG00000037075	protein_coding
ENSSSCG00000037076	rRNA
ENSSSCG00000037077	protein_coding
ENSSSCG00000037079	protein_coding
ENSSSCG00000037083	protein_coding
ENSSSCG00000037087	protein_coding
ENSSSCG00000037088	protein_coding
ENSSSCG00000037090	protein_coding
ENSSSCG00000037094	miRNA
ENSSSCG00000037096	protein_coding
ENSSSCG00000037097	pseudogene
ENSSSCG00000037098	protein_coding
ENSSSCG00000037099	protein_coding
ENSSSCG00000037101	protein_coding
ENSSSCG00000037102	protein_coding
ENSSSCG00000037105	protein_coding
ENSSSCG00000037106	protein_coding
ENSSSCG00000037108	protein_coding
ENSSSCG00000037109	protein_coding
ENSSSCG00000037110	protein_coding
ENSSSCG00000037111	protein_coding
ENSSSCG00000037112	protein_coding
ENSSSCG00000037116	protein_coding
ENSSSCG00000037120	protein_coding
ENSSSCG00000037121	protein_coding
ENSSSCG00000037123	protein_coding
ENSSSCG00000037125	protein_coding
ENSSSCG00000037126	protein_coding
ENSSSCG00000037127	protein_coding
ENSSSCG00000037128	protein_coding
ENSSSCG00000037131	protein_coding
ENSSSCG00000037132	protein_coding
ENSSSCG00000037136	pseudogene
ENSSSCG00000037137	lncRNA
ENSSSCG00000037139	protein_coding
ENSSSCG00000037140	protein_coding
ENSSSCG00000037142	protein_coding
ENSSSCG00000037143	protein_coding
ENSSSCG00000037144	protein_coding
ENSSSCG00000037146	protein_coding
ENSSSCG00000037147	protein_coding
ENSSSCG00000037148	protein_coding
ENSSSCG00000037151	protein_coding
ENSSSCG00000037153	protein_coding
ENSSSCG00000037154	protein_coding
ENSSSCG00000037156	protein_coding
ENSSSCG00000037158	protein_coding
ENSSSCG00000037159	protein_coding
ENSSSCG00000037165	protein_coding
ENSSSCG00000037167	snRNA
ENSSSCG00000037168	protein_coding
ENSSSCG00000037170	protein_coding
ENSSSCG00000037172	snRNA
ENSSSCG00000037174	protein_coding
ENSSSCG00000037176	protein_coding
ENSSSCG00000037177	protein_coding
ENSSSCG00000037179	protein_coding
ENSSSCG00000037183	protein_coding
ENSSSCG00000037184	protein_coding
ENSSSCG00000037185	protein_coding
ENSSSCG00000037188	protein_coding
ENSSSCG00000037189	snRNA
ENSSSCG00000037190	protein_coding
ENSSSCG00000037193	protein_coding
ENSSSCG00000037195	protein_coding
ENSSSCG00000037197	protein_coding
ENSSSCG00000037200	snRNA
ENSSSCG00000037201	protein_coding
ENSSSCG00000037202	protein_coding
ENSSSCG00000037204	protein_coding
ENSSSCG00000037205	protein_coding
ENSSSCG00000037207	protein_coding
ENSSSCG00000037209	protein_coding
ENSSSCG00000037212	protein_coding
ENSSSCG00000037213	protein_coding
ENSSSCG00000037214	protein_coding
ENSSSCG00000037215	protein_coding
ENSSSCG00000037216	protein_coding
ENSSSCG00000037219	snoRNA
ENSSSCG00000037222	protein_coding
ENSSSCG00000037225	protein_coding
ENSSSCG00000037228	protein_coding
ENSSSCG00000037232	protein_coding
ENSSSCG00000037233	protein_coding
ENSSSCG00000037234	protein_coding
ENSSSCG00000037236	protein_coding
ENSSSCG00000037237	protein_coding
ENSSSCG00000037238	protein_coding
ENSSSCG00000037241	protein_coding
ENSSSCG00000037242	protein_coding
ENSSSCG00000037243	protein_coding
ENSSSCG00000037245	protein_coding
ENSSSCG00000037246	protein_coding
ENSSSCG00000037247	protein_coding
ENSSSCG00000037249	snRNA
ENSSSCG00000037251	protein_coding
ENSSSCG00000037252	protein_coding
ENSSSCG00000037253	protein_coding
ENSSSCG00000037254	protein_coding
ENSSSCG00000037256	pseudogene
ENSSSCG00000037257	protein_coding
ENSSSCG00000037259	protein_coding
ENSSSCG00000037260	protein_coding
ENSSSCG00000037261	protein_coding
ENSSSCG00000037262	protein_coding
ENSSSCG00000037263	protein_coding
ENSSSCG00000037264	protein_coding
ENSSSCG00000037267	protein_coding
ENSSSCG00000037268	protein_coding
ENSSSCG00000037269	protein_coding
ENSSSCG00000037270	protein_coding
ENSSSCG00000037271	snoRNA
ENSSSCG00000037272	protein_coding
ENSSSCG00000037274	protein_coding
ENSSSCG00000037275	protein_coding
ENSSSCG00000037276	pseudogene
ENSSSCG00000037277	protein_coding
ENSSSCG00000037280	snRNA
ENSSSCG00000037282	lncRNA
ENSSSCG00000037284	protein_coding
ENSSSCG00000037285	lncRNA
ENSSSCG00000037286	protein_coding
ENSSSCG00000037288	protein_coding
ENSSSCG00000037289	snRNA
ENSSSCG00000037291	protein_coding
ENSSSCG00000037292	protein_coding
ENSSSCG00000037296	protein_coding
ENSSSCG00000037298	protein_coding
ENSSSCG00000037299	protein_coding
ENSSSCG00000037300	protein_coding
ENSSSCG00000037304	protein_coding
ENSSSCG00000037305	protein_coding
ENSSSCG00000037307	protein_coding
ENSSSCG00000037309	protein_coding
ENSSSCG00000037310	protein_coding
ENSSSCG00000037311	protein_coding
ENSSSCG00000037312	protein_coding
ENSSSCG00000037313	protein_coding
ENSSSCG00000037314	protein_coding
ENSSSCG00000037315	snRNA
ENSSSCG00000037316	snRNA
ENSSSCG00000037318	protein_coding
ENSSSCG00000037319	protein_coding
ENSSSCG00000037320	pseudogene
ENSSSCG00000037323	snoRNA
ENSSSCG00000037324	lncRNA
ENSSSCG00000037325	protein_coding
ENSSSCG00000037328	snRNA
ENSSSCG00000037332	protein_coding
ENSSSCG00000037334	protein_coding
ENSSSCG00000037335	lncRNA
ENSSSCG00000037336	protein_coding
ENSSSCG00000037337	protein_coding
ENSSSCG00000037341	protein_coding
ENSSSCG00000037343	protein_coding
ENSSSCG00000037344	protein_coding
ENSSSCG00000037346	scaRNA
ENSSSCG00000037347	protein_coding
ENSSSCG00000037349	protein_coding
ENSSSCG00000037351	protein_coding
ENSSSCG00000037353	protein_coding
ENSSSCG00000037354	protein_coding
ENSSSCG00000037355	protein_coding
ENSSSCG00000037357	protein_coding
ENSSSCG00000037358	protein_coding
ENSSSCG00000037359	protein_coding
ENSSSCG00000037360	protein_coding
ENSSSCG00000037362	snoRNA
ENSSSCG00000037364	protein_coding
ENSSSCG00000037366	protein_coding
ENSSSCG00000037368	protein_coding
ENSSSCG00000037369	protein_coding
ENSSSCG00000037370	protein_coding
ENSSSCG00000037371	protein_coding
ENSSSCG00000037372	protein_coding
ENSSSCG00000037373	protein_coding
ENSSSCG00000037376	protein_coding
ENSSSCG00000037377	protein_coding
ENSSSCG00000037378	snRNA
ENSSSCG00000037379	scaRNA
ENSSSCG00000037381	protein_coding
ENSSSCG00000037384	protein_coding
ENSSSCG00000037389	lncRNA
ENSSSCG00000037390	protein_coding
ENSSSCG00000037391	protein_coding
ENSSSCG00000037395	protein_coding
ENSSSCG00000037396	protein_coding
ENSSSCG00000037398	protein_coding
ENSSSCG00000037399	protein_coding
ENSSSCG00000037400	protein_coding
ENSSSCG00000037401	protein_coding
ENSSSCG00000037404	protein_coding
ENSSSCG00000037405	snoRNA
ENSSSCG00000037406	protein_coding
ENSSSCG00000037407	protein_coding
ENSSSCG00000037410	protein_coding
ENSSSCG00000037411	protein_coding
ENSSSCG00000037413	protein_coding
ENSSSCG00000037416	protein_coding
ENSSSCG00000037419	snoRNA
ENSSSCG00000037420	protein_coding
ENSSSCG00000037421	snoRNA
ENSSSCG00000037422	protein_coding
ENSSSCG00000037423	snRNA
ENSSSCG00000037424	protein_coding
ENSSSCG00000037425	protein_coding
ENSSSCG00000037426	protein_coding
ENSSSCG00000037427	protein_coding
ENSSSCG00000037428	protein_coding
ENSSSCG00000037429	protein_coding
ENSSSCG00000037430	protein_coding
ENSSSCG00000037431	protein_coding
ENSSSCG00000037432	protein_coding
ENSSSCG00000037433	protein_coding
ENSSSCG00000037434	snRNA
ENSSSCG00000037436	snRNA
ENSSSCG00000037437	protein_coding
ENSSSCG00000037439	protein_coding
ENSSSCG00000037443	protein_coding
ENSSSCG00000037444	protein_coding
ENSSSCG00000037445	protein_coding
ENSSSCG00000037446	protein_coding
ENSSSCG00000037448	pseudogene
ENSSSCG00000037449	protein_coding
ENSSSCG00000037450	protein_coding
ENSSSCG00000037451	protein_coding
ENSSSCG00000037452	protein_coding
ENSSSCG00000037453	miRNA
ENSSSCG00000037454	protein_coding
ENSSSCG00000037455	protein_coding
ENSSSCG00000037456	protein_coding
ENSSSCG00000037457	lncRNA
ENSSSCG00000037459	protein_coding
ENSSSCG00000037462	protein_coding
ENSSSCG00000037463	protein_coding
ENSSSCG00000037465	protein_coding
ENSSSCG00000037466	protein_coding
ENSSSCG00000037468	protein_coding
ENSSSCG00000037469	protein_coding
ENSSSCG00000037470	snoRNA
ENSSSCG00000037471	protein_coding
ENSSSCG00000037472	snRNA
ENSSSCG00000037473	protein_coding
ENSSSCG00000037475	protein_coding
ENSSSCG00000037476	pseudogene
ENSSSCG00000037477	pseudogene
ENSSSCG00000037478	protein_coding
ENSSSCG00000037479	protein_coding
ENSSSCG00000037481	protein_coding
ENSSSCG00000037483	protein_coding
ENSSSCG00000037484	protein_coding
ENSSSCG00000037487	protein_coding
ENSSSCG00000037488	snRNA
ENSSSCG00000037490	pseudogene
ENSSSCG00000037491	protein_coding
ENSSSCG00000037492	protein_coding
ENSSSCG00000037494	protein_coding
ENSSSCG00000037497	protein_coding
ENSSSCG00000037498	pseudogene
ENSSSCG00000037499	protein_coding
ENSSSCG00000037500	protein_coding
ENSSSCG00000037501	protein_coding
ENSSSCG00000037502	rRNA
ENSSSCG00000037503	protein_coding
ENSSSCG00000037504	protein_coding
ENSSSCG00000037505	snoRNA
ENSSSCG00000037506	snRNA
ENSSSCG00000037507	protein_coding
ENSSSCG00000037508	protein_coding
ENSSSCG00000037509	protein_coding
ENSSSCG00000037510	protein_coding
ENSSSCG00000037512	protein_coding
ENSSSCG00000037513	protein_coding
ENSSSCG00000037514	protein_coding
ENSSSCG00000037515	protein_coding
ENSSSCG00000037516	protein_coding
ENSSSCG00000037517	protein_coding
ENSSSCG00000037519	protein_coding
ENSSSCG00000037520	lncRNA
ENSSSCG00000037521	protein_coding
ENSSSCG00000037522	protein_coding
ENSSSCG00000037524	protein_coding
ENSSSCG00000037525	snRNA
ENSSSCG00000037526	protein_coding
ENSSSCG00000037527	protein_coding
ENSSSCG00000037528	protein_coding
ENSSSCG00000037530	protein_coding
ENSSSCG00000037531	protein_coding
ENSSSCG00000037532	protein_coding
ENSSSCG00000037533	protein_coding
ENSSSCG00000037534	protein_coding
ENSSSCG00000037535	protein_coding
ENSSSCG00000037536	protein_coding
ENSSSCG00000037537	protein_coding
ENSSSCG00000037539	protein_coding
ENSSSCG00000037541	protein_coding
ENSSSCG00000037542	protein_coding
ENSSSCG00000037544	snRNA
ENSSSCG00000037546	protein_coding
ENSSSCG00000037547	protein_coding
ENSSSCG00000037549	protein_coding
ENSSSCG00000037550	protein_coding
ENSSSCG00000037551	protein_coding
ENSSSCG00000037554	protein_coding
ENSSSCG00000037556	protein_coding
ENSSSCG00000037557	protein_coding
ENSSSCG00000037558	protein_coding
ENSSSCG00000037559	protein_coding
ENSSSCG00000037561	protein_coding
ENSSSCG00000037562	protein_coding
ENSSSCG00000037563	rRNA
ENSSSCG00000037564	protein_coding
ENSSSCG00000037565	pseudogene
ENSSSCG00000037566	protein_coding
ENSSSCG00000037567	protein_coding
ENSSSCG00000037568	protein_coding
ENSSSCG00000037569	protein_coding
ENSSSCG00000037572	protein_coding
ENSSSCG00000037573	pseudogene
ENSSSCG00000037575	protein_coding
ENSSSCG00000037577	protein_coding
ENSSSCG00000037579	protein_coding
ENSSSCG00000037580	protein_coding
ENSSSCG00000037581	protein_coding
ENSSSCG00000037582	protein_coding
ENSSSCG00000037583	protein_coding
ENSSSCG00000037586	protein_coding
ENSSSCG00000037588	protein_coding
ENSSSCG00000037590	protein_coding
ENSSSCG00000037591	protein_coding
ENSSSCG00000037592	protein_coding
ENSSSCG00000037594	protein_coding
ENSSSCG00000037595	protein_coding
ENSSSCG00000037596	lncRNA
ENSSSCG00000037597	protein_coding
ENSSSCG00000037598	protein_coding
ENSSSCG00000037600	protein_coding
ENSSSCG00000037601	protein_coding
ENSSSCG00000037602	protein_coding
ENSSSCG00000037604	snRNA
ENSSSCG00000037605	protein_coding
ENSSSCG00000037606	protein_coding
ENSSSCG00000037608	protein_coding
ENSSSCG00000037609	protein_coding
ENSSSCG00000037610	protein_coding
ENSSSCG00000037612	protein_coding
ENSSSCG00000037615	protein_coding
ENSSSCG00000037616	protein_coding
